start_time,from,to,duration,region,position
2018-01-04 01:03:01,9432711011733,0060727302627,95,AK,149.171863|-39.7374205
2018-01-06 19:10:34,9814534753326,4905012869240,527,MH,87.306106|66.7286395
2018-01-07 23:22:20,5661952749590,1716927312986,430,DC,49.285386|65.4032185
2018-01-09 01:48:34,4990573520466,8567453267573,54,PA,1.029684|62.659023
2018-01-06 12:40:43,6818768135120,9599925607303,355,LA,83.748917|-83.3949385
2018-01-01 05:51:48,1807732629833,0352975269020,276,FM,-53.110409|88.710798
2018-01-08 09:39:27,4094103798139,8873450420100,544,CO,70.786992|-30.459858
2018-01-03 06:12:34,0806775414350,2544473640500,109,PA,-98.097409|-54.2216415
2018-01-01 17:24:17,8253350253119,6185087711369,372,NM,-100.002513|71.148954
2018-01-07 09:48:34,2685779080678,0462771193860,32,RI,-5.223572|51.0881905
2018-01-02 12:03:35,4988265439592,8793995024887,206,IL,103.315129|-57.498058
2018-01-03 11:09:39,4626856899724,5722279425515,291,MH,-119.838084|-73.254981
2018-01-01 20:30:10,9870886560098,5399334186491,592,VA,109.680148|57.5728115
2018-01-04 11:27:53,4820230442610,8256535393609,106,PW,86.253888|-57.4203935
2018-01-01 06:52:51,5211642436970,4968887228664,97,HI,88.656850|35.913239
2018-01-02 17:40:30,3299231853399,2449153971444,292,UT,-61.329151|-63.3170155
2018-01-10 04:44:26,6362811499321,7372672619921,396,KY,-147.972560|76.836935
2018-01-02 16:35:32,8238059442905,3345429527297,566,AL,90.139788|-1.2700385
2018-01-05 06:06:25,7621887399546,6474509077074,409,ID,124.839935|24.943735
2018-01-10 23:05:14,5760207707142,6056774902508,25,GA,-107.728605|28.0253245
2018-01-09 11:58:57,0620048860902,3974216986253,363,CT,-110.332882|35.249058
2018-01-03 20:51:16,6026619394212,8752024056874,384,AS,-179.899810|26.2220815
2018-01-07 20:43:44,6993849903892,6969156942006,72,MO,45.710591|14.292657
2018-01-06 23:31:28,9790294164837,6493714204094,566,OH,-150.542247|-1.6619275
2018-01-07 08:14:47,7780376173227,6996548893174,232,GA,53.903068|23.619383
2018-01-10 01:32:28,2291358394879,5474637804084,413,LA,-56.780629|-36.2433415
2018-01-06 05:48:41,9931178470970,8956999515020,92,AZ,111.387421|78.7786645
2018-01-05 12:00:21,2559381564973,8695906962741,204,CO,154.998411|71.0471675
2018-01-02 05:07:46,2146360617944,7886623447198,203,GA,-166.589481|-5.596002
2018-01-01 21:24:24,0261321418821,5264831259003,530,KS,-175.428231|-73.2523595
2018-01-09 21:59:56,5407255121601,6867789972971,500,UT,-125.068186|-74.292050
2018-01-09 05:22:30,7743651680942,2413659914522,168,VA,-95.069798|66.874227
2018-01-09 12:23:35,8182240408022,9732942592142,57,GU,121.080824|72.9268815
2018-01-01 06:59:16,4318663611844,3873681816860,73,MN,-40.559205|-19.2832875
2018-01-10 08:27:38,4695427001168,2104802101741,192,TN,11.275167|-60.742151
2018-01-07 07:33:17,0060421276757,9994630431277,191,HI,61.490292|82.668922
2018-01-10 13:27:09,4852174095638,4301714539165,138,NH,-28.816386|60.480443
2018-01-10 01:24:05,9404411194727,7753657312720,568,GU,-68.221161|-0.535465
2018-01-01 22:03:22,0513703289057,7851650192719,352,PR,62.818467|80.2273215
2018-01-10 14:03:45,2738698061121,9547477099572,382,FL,-44.278332|34.6590835
2018-01-02 21:54:38,7066760525029,7106845085316,179,ME,77.901610|89.3030785
2018-01-04 20:39:49,7724731589384,3585683306205,459,ND,-94.214815|21.046126
2018-01-02 09:14:35,8559076247950,5737568087544,95,RI,-84.829111|-57.579839
2018-01-04 21:08:43,5231068765707,6615909350622,133,NH,2.264699|61.5570775
2018-01-05 09:08:39,4832125501420,2630401896989,311,WI,178.074678|-22.847382
2018-01-04 14:27:09,6406111418816,7458458891329,299,NY,108.769530|-68.1253535
2018-01-01 09:39:13,3269555654614,5563435108770,130,VA,179.002927|-65.6024265
2018-01-09 01:13:24,4251596810675,7405267959632,315,WV,74.191198|30.670386
2018-01-09 10:50:36,0531869319695,2805648885859,592,AS,118.697865|47.6905775
2018-01-06 11:57:00,3688988258620,9311382142798,468,FM,-158.461957|-31.1757205
2018-01-06 23:26:35,7218087768835,6580203191926,73,IL,-44.139211|85.5388075
2018-01-06 12:44:16,9616774848834,1203053283348,315,UT,154.453805|-74.739294
2018-01-05 02:06:30,5971087963826,9971647248387,445,NE,-103.988842|-82.5154905
2018-01-01 03:21:19,1906158240065,1221339647344,591,NH,-31.330421|-9.450248
2018-01-11 07:20:20,0649546583069,8626671534413,300,AR,159.033000|4.4530355
2018-01-06 14:29:53,5904264497021,3514376903537,269,AR,-96.999762|0.486450
2018-01-05 12:27:34,6718327447733,3671722152271,207,KY,-154.922069|53.922487
2018-01-05 01:00:10,9507086221654,0543126448699,41,AK,154.555464|56.6634455
2018-01-06 21:06:51,0063375012734,6589384790315,565,DC,35.400411|-82.3076105
2018-01-01 20:28:27,8591407601168,3612361963992,574,FM,25.231982|49.940591
2018-01-01 10:04:31,8795750026560,7936389310656,109,WV,-178.974392|-84.6145185
2018-01-05 13:56:21,6881402185984,1944640361709,47,GA,74.508509|-76.834319
2018-01-08 04:19:28,2673351072535,5107431587002,297,AL,-49.483155|28.129727
2018-01-05 13:39:36,7464898367522,7797395769066,398,NV,161.358978|-79.2050455
2018-01-03 07:47:17,4097802921602,8141582030420,548,NH,52.803759|-55.0175155
2018-01-07 23:10:25,0722826006648,9294074385819,561,NY,37.990592|-70.5516535
2018-01-07 05:46:58,7873196079670,2844445005299,164,KS,168.711781|82.842883
2018-01-01 01:01:02,1982097765916,5481373549241,431,KS,31.872826|-75.1844825
2018-01-06 14:26:20,4317325312019,8269771036259,533,HI,7.171514|-65.708205
2018-01-07 20:04:15,6776717609364,3221406230668,184,NY,166.639213|48.9778765
2018-01-01 03:50:54,1714573068813,7428772104508,390,IN,43.853062|-26.3047775
2018-01-08 00:19:34,6704843375106,1015281754301,217,MH,-165.914268|-40.1567035
2018-01-03 04:51:58,2432168970425,7530935294666,454,RI,128.208636|-66.2672625
2018-01-09 23:52:27,4757532730737,0192649330309,432,MT,-55.206963|23.5175915
2018-01-06 02:03:58,9657658500232,2526880362038,218,SD,-7.228215|-31.7470425
2018-01-04 05:10:20,9332902260620,0475979719962,32,NY,80.876702|30.282860
2018-01-08 10:33:37,7617273705144,6183827060913,45,RI,-156.004669|-13.087466
2018-01-05 14:47:15,8904721964959,8449471121979,425,VI,6.740583|73.797769
2018-01-01 22:08:44,8758566429898,7315332319142,507,CA,8.583952|35.500457
2018-01-08 11:06:42,2347379122422,1385692453166,436,CA,-97.124501|-80.565716
2018-01-09 19:12:38,0001246212016,9712608349554,46,NC,-89.524409|4.374478
2018-01-10 00:24:48,0196899904901,3408592539338,561,ND,173.197883|25.2468895
2018-01-07 00:58:53,7290464414503,4023015845638,188,MH,-114.631670|85.440273
2018-01-11 03:13:57,1356881118336,4123772484209,445,PR,23.632917|-65.392621
2018-01-02 05:36:49,3619433453804,8394653928278,229,WY,88.550287|-59.6880205
2018-01-05 23:30:02,7151836953104,1392514984061,578,NM,128.923247|73.632512
2018-01-04 23:23:59,3501477478019,0960952321323,167,MD,172.015122|20.281997
2018-01-05 16:06:53,8365414771956,5292757164582,24,NM,67.406743|10.5184795
2018-01-03 11:52:11,5717732365339,6890441293464,555,NY,-178.626734|85.6398565
2018-01-05 05:51:14,1136972924423,5218649286561,6,MT,-14.717601|80.940176
2018-01-10 16:12:02,2789422205559,1305151278205,102,CT,97.557959|13.104026
2018-01-05 14:49:43,4562612372107,7333076380434,267,DE,168.286693|27.1331645
2018-01-09 19:38:02,9748074515378,4959257036621,229,CA,-86.689993|-63.107647
2018-01-02 00:35:34,0637265261491,0617244461369,111,AR,95.524754|23.1019445
2018-01-05 08:16:25,5072206730714,2922123713541,588,OK,79.075321|-30.8673175
2018-01-02 12:16:47,9892941741432,3312554450641,511,NY,94.317421|45.042406
2018-01-04 17:32:22,3310738881976,0144505031259,426,RI,166.493382|-10.5525435
2018-01-03 14:40:10,7719668340817,6002074880485,235,MS,133.183176|-19.725795
2018-01-07 18:58:37,4574940359315,6599666821225,265,NE,-109.497170|-43.7346115
2018-01-06 21:13:51,4047806828157,5854526074072,84,UT,177.847152|-83.6573705
2018-01-01 13:08:13,3700529930224,3043197200849,85,SC,-48.498945|-38.3491555
2018-01-03 07:05:15,7137583092137,2600197451561,312,AS,4.096069|28.602790
2018-01-02 20:54:24,3423297551217,1861586521024,280,MA,-179.122867|78.3554485
2018-01-09 06:17:14,6285841293234,3026661332782,576,OK,157.749119|10.726542
2018-01-05 06:43:20,6533509133191,1923957606233,452,CT,-156.005433|71.454349
2018-01-04 19:58:51,3518013385637,3144193590512,319,TN,-69.862206|14.154772
2018-01-07 06:59:36,6290402293770,4524286108370,202,NY,-25.399165|-53.7988625
2018-01-05 02:09:22,7906568593144,6160443769771,46,FL,-105.805577|3.9522625
2018-01-07 04:22:44,8546056412279,8198997350505,43,HI,-32.258046|-29.596686
2018-01-02 15:13:12,3225340008158,3950437751626,560,NE,60.610902|-16.356452
2018-01-08 02:28:52,2585690640500,3294450501840,23,NH,161.640396|-69.505443
2018-01-06 19:19:55,2172863223207,4929530958054,459,ME,-72.064359|21.613589
2018-01-03 20:06:21,4245766763682,1495846791688,429,PW,-83.552548|71.963126
2018-01-06 21:40:32,9250722574823,8596881480151,381,NV,27.994664|-3.9226425
2018-01-02 13:01:16,4380553420556,1866952733824,340,WI,-179.177961|35.6951285
2018-01-01 09:11:06,7408573047845,6282553818568,214,UT,-155.380167|-71.1835595
2018-01-07 17:03:00,5968557210767,2638524212517,377,ND,-152.018372|-63.0330705
2018-01-07 19:42:19,5444988484397,6905286584383,536,VI,138.300269|44.062932
2018-01-03 16:24:33,8090877754677,7250268596435,518,MH,-134.592725|-30.3474615
2018-01-04 20:13:15,6406967433952,2404888744423,503,TN,-155.013086|41.296461
2018-01-01 13:11:21,3348059666891,6652699323468,478,ND,150.764155|-11.648301
2018-01-10 10:36:52,8851034817310,6624322976159,521,NH,107.606441|4.740427
2018-01-01 11:27:30,7129210709159,3600032933939,410,NE,109.328402|51.009393
2018-01-02 22:24:32,9894347352590,5816347711749,390,WI,23.844342|51.712279
2018-01-03 06:16:16,0654174839950,7978554287785,396,MO,-113.340011|-80.9027125
2018-01-09 15:53:21,6495248958811,6424219996307,487,VA,171.462502|-85.6694545
2018-01-06 22:27:05,5229616313574,0274308778700,513,MA,-138.947847|-80.002589
2018-01-07 11:39:21,3497247941196,5469524254576,204,FL,117.215795|69.6112865
2018-01-05 08:51:36,8082973410029,6559009711888,325,DC,138.503113|-28.104031
2018-01-05 17:15:03,5861951317787,3864945304394,403,MP,131.350173|-7.0759565
2018-01-07 18:17:36,8472075736136,4499884081309,113,MI,-94.243243|-19.545653
2018-01-05 22:37:11,0017607874091,0774008511200,183,OK,110.941127|37.1285505
2018-01-07 06:48:46,9748776902569,3163054729104,494,NH,-34.488895|39.538730
2018-01-10 14:38:11,2011784441875,6912002575788,2,ID,-18.247114|-20.4076035
2018-01-08 23:05:23,9642063068701,4116988331817,216,NY,-5.266235|-48.252142
2018-01-08 20:23:35,5500234560350,5823462325359,299,PW,-9.587203|-14.419802
2018-01-10 14:33:39,8793410425364,6362128271675,340,ID,-24.600625|17.125781
2018-01-01 03:01:35,0013376656490,4711333459383,477,MI,-173.569703|15.474822
2018-01-01 14:39:15,9924744201403,3101832907987,515,CT,-123.547939|-47.0034375
2018-01-09 13:59:06,7708830726279,1846841670192,466,KY,137.101308|-30.7970375
2018-01-07 14:43:06,2372947413833,2778816049867,562,KY,-148.023570|-36.8749275
2018-01-01 23:07:17,1568522238357,4919489697724,351,VT,-0.141834|69.055340
2018-01-02 07:48:23,4691753249949,4378083667224,187,IA,61.921977|19.424746
2018-01-01 18:58:49,6694806378055,9920827025257,394,SC,178.372810|-41.227532
2018-01-02 06:01:57,6726485157963,3217521455508,515,WI,-157.941385|-67.631062
2018-01-08 15:47:28,1162831245144,4979235156354,574,MI,-28.694198|-46.1010065
2018-01-10 03:44:19,3631420650734,7814902586908,539,MI,147.493306|-60.5637475
2018-01-03 15:36:49,8189578559085,4703613170201,549,CA,-138.771100|-18.8899065
2018-01-06 20:22:24,8131387168590,2625712695416,519,TN,-128.879037|27.579129
2018-01-05 06:09:29,8179996969615,3214672206192,251,NY,-114.306906|0.429557
2018-01-02 10:09:08,8326130008104,9271220627378,435,WY,80.226292|33.484655
2018-01-04 23:38:50,2886044839806,8995358921768,69,WY,169.589882|40.319610
2018-01-06 23:16:01,8292058043471,6145156773453,138,CT,104.931568|65.423153
2018-01-02 02:09:23,2960475040325,9114865483459,288,PW,-146.373441|39.5193055
2018-01-11 02:27:01,9397869240363,0273993235095,401,CT,-164.152625|-5.198608
2018-01-04 09:06:32,1654095113836,3236000907121,348,VA,-91.990628|32.664755
2018-01-06 04:31:37,2707836667281,9725335909274,492,MT,-81.377448|-41.711821
2018-01-04 08:49:35,1132269384816,4296548635872,89,NY,-154.792613|-44.3012065
2018-01-08 16:04:11,5481642619178,5260926615529,58,CT,-131.158827|-10.1999615
2018-01-01 05:13:21,4617784684819,6182902502369,9,VA,67.398988|-3.580285
2018-01-03 15:59:17,1445050690325,5149265690674,448,KS,42.967864|28.914837
2018-01-03 17:28:35,0494595081624,2933212076845,160,DE,-178.269841|-76.3839175
2018-01-04 21:51:38,1475152381329,7100175396873,563,MI,147.943804|84.8828525
2018-01-01 04:12:03,2099582579679,1919665878566,273,NV,-1.215678|13.4479405
2018-01-04 04:25:53,0541770584836,5739355424174,476,KS,-118.148280|46.942701
2018-01-08 06:32:51,0012371934689,2432834164117,569,OH,69.406920|22.143829
2018-01-11 10:22:38,9561736811497,7229983877920,118,NY,-21.270650|-29.7588125
2018-01-07 14:38:58,8005170494495,3894939624513,461,GU,152.924367|-12.8764055
2018-01-08 22:13:53,3190342262444,0723181995236,374,ID,-89.128090|19.744587
2018-01-01 13:29:10,1865720712803,6107197352083,198,GU,-95.254983|-83.3718585
2018-01-08 18:08:37,1914047753963,0948275591279,144,MA,-82.065181|23.7821565
2018-01-06 05:20:15,2679901474384,0540921109359,549,DE,145.354295|-2.1512585
2018-01-10 23:53:26,7438245223157,1972610844560,14,VA,-33.572567|43.737381
2018-01-01 14:33:40,6872234748709,7479479148370,224,ID,-70.670984|-63.509889
2018-01-04 23:01:37,1734682974808,8986522762083,580,AS,-63.111935|-31.6819225
2018-01-02 06:23:34,3736601293490,0645692712369,293,PW,162.778133|-85.4479795
2018-01-03 14:24:42,3892990023876,8472869083239,147,GA,117.809715|72.137068
2018-01-09 01:27:53,3162619200888,3220829073847,79,OH,76.432457|60.815079
2018-01-04 10:05:02,0975002447025,3196441778024,313,MI,12.430594|-36.8073915
2018-01-08 10:58:44,5329220947371,4136174622738,367,ME,-104.009967|39.8093655
2018-01-07 23:17:00,7939727757186,7332238885696,96,KS,-68.625436|8.5035905
2018-01-01 09:25:06,4688653586051,1143638275029,171,WV,-178.005628|56.2297065
2018-01-03 06:04:48,1676916801386,3330775561258,560,CT,13.244394|-37.9887255
2018-01-01 03:02:38,6450004765782,7658900130501,544,GU,59.856110|-1.193072
2018-01-06 23:35:01,8357459812237,7544526347887,550,SD,22.430907|-49.3344945
2018-01-01 00:34:54,2597622467912,1242159789388,131,OR,-22.781230|71.1409965
2018-01-06 02:05:28,8222394914755,2735861611825,148,MN,47.824808|-42.318967
2018-01-02 02:36:59,5835448457349,4667164527665,531,PW,-95.508399|64.1343145
2018-01-02 04:18:07,4244050805576,4961446645874,152,LA,-51.958350|-53.218929
2018-01-03 05:32:11,8672475485828,4930627852867,37,AR,-136.770413|18.543203
2018-01-02 15:37:30,4497287485120,1216586465740,154,GA,52.406375|68.984435
2018-01-10 05:32:25,8489250876839,4858084638287,429,HI,164.022655|39.665547
2018-01-08 09:05:01,2972815812250,8591990838984,457,VA,-178.086884|63.8885545
2018-01-05 00:38:52,1084425804537,6757681767343,256,WV,-23.870382|61.0807915
2018-01-01 21:17:13,7998756523372,9064036543944,511,WY,27.827576|-74.750183
2018-01-06 04:20:06,4070916950846,1218168433088,338,KS,143.524144|63.813208
2018-01-08 18:43:45,4063871540771,8275089910556,412,NC,-50.935315|46.540324
2018-01-02 21:14:35,0367951824668,2367163022366,229,IL,126.691717|-12.693245
2018-01-02 18:10:34,7303863565767,0258067222302,40,OH,53.081909|-60.466258
2018-01-01 15:18:42,3677574719926,0802071643415,574,ID,-118.248208|-69.2733165
2018-01-02 10:16:25,3517720146582,5575756494055,23,NC,148.651857|-53.595534
2018-01-02 16:29:40,4351556516047,4264960226182,296,SC,31.192839|2.4076455
2018-01-03 09:48:23,7888909345463,2602283351841,417,DE,-156.736713|-87.0866765
2018-01-08 12:20:38,1935281393868,4717549673024,314,NM,51.014014|-29.1777805
2018-01-06 16:03:54,1233931978162,9396516539685,499,NY,-174.877770|59.356829
2018-01-06 04:52:58,7290079077282,6307698701399,288,OR,-13.537100|71.9407795
2018-01-09 04:38:46,0502424854650,3111292347875,302,MD,68.829548|-88.640560
2018-01-08 01:53:30,8638739149096,6887322258565,197,GA,-47.733500|-60.238083
2018-01-01 14:20:36,1892724632178,5479020661757,2,LA,-131.641499|-75.349916
2018-01-03 16:35:20,3817871412843,3095145772975,146,MP,-69.980284|-58.7794085
2018-01-07 22:41:54,1878416950875,5614772577390,426,GA,153.600725|60.6605495
2018-01-10 15:41:54,0197943670168,1722966936951,585,UT,147.220758|38.530953
2018-01-08 02:08:36,6192974143952,3915831273808,246,SD,-178.542142|43.983866
2018-01-07 02:16:53,1070509528518,0424060773641,146,RI,110.118271|-46.7901585
2018-01-04 03:10:51,3072134498045,2529975825420,491,MD,68.420184|-73.6567425
2018-01-08 05:26:00,4409310412336,8009879802980,107,IN,51.685971|-80.543175
2018-01-08 22:20:29,2897246887382,9742197035628,176,NE,139.068824|-84.269692
2018-01-07 01:24:13,8677649301245,2711188369406,11,TX,-73.722172|-52.6360725
2018-01-01 19:40:11,4141331745022,3658620682397,295,KY,-105.158596|52.0034885
2018-01-06 23:06:20,0700381413096,3073953560275,347,SC,3.724633|-84.426068
2018-01-06 04:31:37,2487704238184,2319999562209,320,KY,-171.078451|-65.3248285
2018-01-04 23:51:24,1608451087141,2340390330285,416,GU,51.474059|14.5958405
2018-01-03 08:07:06,9959092114032,4045725429440,518,KY,-38.756483|47.0904035
2018-01-03 08:15:37,9878491717399,4221247321926,19,DC,116.471298|77.022899
2018-01-01 08:13:30,9674233338755,3755619614144,472,AS,71.706110|5.157781
2018-01-09 06:53:48,4484087916098,0446646474175,38,MT,-43.425349|29.1224235
2018-01-02 07:03:46,8800136588904,1649237697351,385,RI,-119.632287|-2.150332
2018-01-08 06:39:13,1842854037784,0694461916040,73,FL,-24.533548|-86.663789
2018-01-06 12:32:17,4745884257032,3128144333804,91,LA,-170.641677|-76.0859165
2018-01-01 15:16:33,3920905999766,6699595073693,190,SC,-35.359767|-80.7324945
2018-01-06 08:00:39,4742472536923,0641652985138,300,MS,-172.710886|68.7935165
2018-01-04 23:22:37,5249928617822,0060491975317,191,PR,-50.796687|20.592628
2018-01-01 09:36:25,0961726705554,9893271139567,438,NY,95.126928|18.2531115
2018-01-07 10:43:01,4727783348377,9108764516742,235,MS,-46.551115|-18.585765
2018-01-03 19:24:13,2466128834800,1333796710330,281,NV,-88.278086|-73.764433
2018-01-03 09:26:15,7727857047146,8811981383789,353,DE,6.094800|-79.2270535
2018-01-06 23:16:54,5473303020176,0488782233062,538,IN,47.450252|-22.386860
2018-01-04 01:28:08,3899069383397,0892822988153,18,NC,163.468072|65.4621895
2018-01-02 22:31:16,1503011146668,9003176282777,412,NE,147.088538|-34.358010
2018-01-10 03:31:59,7246182688163,6225820654724,378,FL,171.611283|-63.3914225
2018-01-02 09:47:29,1811651789299,6802485579507,131,MP,123.927268|-49.4080615
2018-01-03 13:07:15,1426141353507,1593119264336,98,SD,78.888457|-27.8310505
2018-01-05 17:49:55,4495322372501,0128679748468,61,FM,-69.180623|46.022216
2018-01-04 21:45:26,6306727880541,4934155328546,509,OK,-28.820362|-19.970499
2018-01-07 05:14:16,4128719681630,0729267728169,281,GU,21.291473|-58.749328
2018-01-06 07:09:19,7850965048914,6378284810923,444,LA,125.120502|7.3911785
2018-01-05 13:16:31,2251410555947,2506856364531,129,NH,85.579087|-54.728379
2018-01-05 15:23:36,6984768117063,5897771630443,459,VI,95.870885|23.551916
2018-01-11 02:32:30,5326559713784,5462392195136,122,GA,112.499657|-61.111489
2018-01-08 06:07:44,7816121209335,3890387904314,23,MO,76.977995|-61.2243605
2018-01-02 00:01:36,9432762724284,4734940908088,355,CT,123.434120|-60.6060565
2018-01-06 03:47:23,6304302483274,5904437389044,212,DE,-8.161493|-53.0937515
